account_id,order_count_with_promo,price_amount,promo_amount,category_f_order_count_with_promo,category_f_promo_amount,label
35947324,0.0,5.406185679881552e-05,0.0,0.0,0.0,0
30339928,0.0,1.893464593202059e-05,0.0,0.0,0.0,0
29123300,0.0,3.959062331240669e-05,0.0,0.0,0.0,0
29635384,0.0,0.00014961239172043544,0.0,0.0,0.0,0
30352683,0.0,0.00017213314483655083,0.0,0.0,0.0,0
28083705,0.0,6.8853257934620334e-06,0.0,0.0,0.0,0
36295259,0.0,2.241173545771892e-05,0.0,0.0,0.0,0
35301589,0.0,3.241840894421707e-06,0.0,0.0,0.0,0
29071226,0.0,8.606657241827542e-05,0.0,0.0,0.0,0
33338022,0.0,0.0001060340172193153,0.0,0.0,0.0,0
31204989,0.0,6.311548644006864e-05,0.0,0.0,0.0,0
28547751,0.0,7.889435805008582e-06,0.0,0.0,0.0,0
28397438,0.0,2.1516643104568853e-06,0.0,0.0,0.0,0
28187061,0.0,5.2924228844590755e-05,0.0,0.0,0.0,0
30160650,0.0,1.127472098679408e-05,0.0,0.0,0.0,0
33077651,0.0,1.8217424495201633e-05,0.0,0.0,0.0,0
30695398,0.0,3.672173756513085e-05,0.0,0.0,0.0,0
35090050,0.0,9.639639719534671e-05,0.0,0.0,0.0,0
34725510,0.0,2.1516643104568854e-05,0.0,0.0,0.0,0
34086875,0.0,6.397615216425139e-06,0.0,0.0,0.0,0
27950909,0.0,1.2623097288013728e-05,0.0,0.0,0.0,0
30713718,0.0,3.0697077495851575e-05,0.0,0.0,0.0,0
34439353,0.0,1.8791201644656796e-05,0.0,0.0,0.0,0
28498984,0.0,8.922234674027884e-06,0.0,0.0,0.0,0
28962219,0.0,1.7333807685040667e-05,0.0,0.0,0.0,0
27751126,0.0,3.2131520369489484e-05,0.0,0.0,0.0,0
28144264,0.0,5.020550057732733e-06,0.0,0.0,0.0,0
30675879,0.0,1.032684113589414e-06,0.0,0.0,0.0,0
30279587,0.0,6.884258567964046e-05,0.0,0.0,0.0,0
28413651,0.0,1.7088517953648582e-05,0.0,0.0,0.0,0
31091929,0.0,1.1676364991412697e-05,0.0,0.0,0.0,0
35307517,0.0,7.172214368189616e-06,0.0,0.0,0.0,0
28647266,0.0,7.172214368189618e-05,0.0,0.0,0.0,0
30647548,0.0,2.026007114726203e-05,0.0,0.0,0.0,0
33297464,0.0,3.375530970244761e-05,0.0,0.0,0.0,0
30971261,0.0,5.163994345096525e-06,0.0,0.0,0.0,0
29606240,0.0,3.2131520369489484e-05,0.0,0.0,0.0,0
34532458,0.0,2.698187045312934e-05,0.0,0.0,0.0,0
29264549,0.0,4.8771057703689406e-05,0.0,0.0,0.0,0
30768366,0.0,6.010315640542899e-05,0.0,0.0,0.0,0
36281081,0.0,0.00018745299472700387,0.0,0.0,0.0,0
34898848,0.0,2.3302524482248066e-05,0.0,0.0,0.0,0
31055272,0.0,9.036990103918917e-06,0.0,0.0,0.0,0
35203391,0.0,2.3372181028191924e-05,0.0,0.0,0.0,0
27506475,0.0,9.610767253374086e-06,0.0,0.0,0.0,1
27468866,0.0,4.704972625532389e-05,0.0,0.0,0.0,0
30354459,0.0,1.2623097288013728e-05,0.0,0.0,0.0,0
30892494,0.0,1.7069870196291292e-05,0.0,0.0,0.0,0
29683713,0.0,2.911919033484985e-05,0.0,0.0,0.0,0
30096516,0.0,5.551293920978764e-05,0.0,0.0,0.0,0
31156513,0.0,2.254944197358816e-05,0.0,0.0,0.0,0
28132134,0.0,5.479571777296868e-06,0.0,0.0,0.0,0
35202211,0.0,0.00011561609561521664,0.0,0.0,0.0,0
28772798,0.0,4.6295783080939804e-05,0.0,0.0,0.0,0
31153428,0.0,1.0471432977556842e-05,0.0,0.0,0.0,1
35739150,0.0,8.606657241827541e-06,0.0,0.0,0.0,0
28907440,0.0,0.0006955900382845019,0.0,0.0,0.0,0
30591565,0.0,1.1905875851194766e-05,0.0,0.0,0.0,0
34965994,0.0,2.5512369795659706e-05,0.0,0.0,0.0,0
30302074,0.0,4.360706335859288e-05,0.0,0.0,0.0,0
34425699,0.0,6.650077162185414e-05,0.0,0.0,0.0,0
29149662,0.0,1.8791201644656796e-05,0.0,0.0,0.0,1
36421359,0.0,2.3561412732082242e-05,0.0,0.0,0.0,0
35607830,0.0,0.00010500121835029601,0.0,0.0,0.0,0
35640719,0.0,1.7891691207455935e-05,0.0,0.0,0.0,0
27786123,0.0,6.977130137374861e-05,0.0,0.0,0.0,0
28886035,0.0,1.1676364991412697e-05,0.0,0.0,0.0,0
33389450,0.0,2.4959306001299873e-05,0.0,0.0,0.0,0
30491978,0.0,7.116672740122358e-05,0.0,0.0,0.0,0
34104732,0.0,3.18446317947619e-06,0.0,0.0,0.0,0
33184731,0.0,6.671880693864708e-05,0.0,0.0,0.0,0
28242513,0.0,1.090176583964822e-05,0.0,0.0,0.0,0
34745904,0.0,4.274639763441012e-06,0.0,0.0,0.0,0
29855868,0.0,1.3713273871978551e-05,0.0,0.0,0.0,0
28186546,0.0,0.0002153495807117946,0.0,0.0,0.0,0
28957347,0.0,1.893464593202059e-05,0.0,0.0,0.0,0
33936921,0.0,0.000413061596115627,0.0,0.0,0.0,0
35273703,0.0,2.581997172548263e-05,0.0,0.0,0.0,0
35070251,0.0,8.463212954463749e-06,0.0,0.0,0.0,0
35799802,0.0,4.578741652652252e-05,0.0,0.0,0.0,0
33267747,0.0,1.9767770353029494e-05,0.0,0.0,0.0,0
34567688,0.0,2.180353167929644e-05,0.0,0.0,0.0,0
30452745,0.0,7.576727258555513e-05,0.0,0.0,0.0,0
36333080,0.0,3.170118750739811e-05,0.0,0.0,0.0,0
35417013,0.0,2.2233864541387816e-05,0.0,0.0,0.0,0
28232797,0.0,2.6250304587574002e-05,0.0,0.0,0.0,0
36084331,0.0,2.2377308828751607e-05,0.0,0.0,0.0,0
27811105,0.0,0.00010098477830410982,0.0,0.0,0.0,0
30431385,0.0,4.49697840885489e-05,0.0,0.0,0.0,0
36175456,0.0,0.00013632945071054826,0.0,0.0,0.0,0
30771897,0.0,3.0123300346396393e-06,0.0,0.0,0.0,0
31069146,0.0,1.8791201644656796e-05,0.0,0.0,0.0,0
29977027,0.0,2.9979856059032603e-05,0.0,0.0,0.0,0
28440847,0.0,1.8848579359602315e-05,0.0,0.0,0.0,0
36177186,0.0,0.00010259135432258429,0.0,0.0,0.0,0
34057114,0.0,6.684503791152724e-06,0.0,0.0,0.0,0
28709798,0.0,2.008220023093093e-05,0.0,0.0,0.0,0
30657658,0.0,5.049238915205491e-05,0.0,0.0,0.0,0
35775669,0.0,1.4774761598470613e-05,0.0,0.0,0.0,0
30134619,0.0,4.045128903658944e-06,0.0,0.0,0.0,0
34559956,0.0,6.397615216425139e-06,0.0,0.0,0.0,0
29795209,0.0,0.0003248152443065714,0.0,0.0,0.0,0
35787472,0.0,7.459102942917202e-06,0.0,0.0,0.0,0
31088287,0.0,1.764364734574646e-05,0.0,0.0,0.0,0
30200813,0.0,0.00014344428736379235,0.0,0.0,0.0,0
30653154,0.0,5.9099046393882455e-06,0.0,0.0,0.0,0
29132295,0.0,1.859037964234749e-05,0.0,0.0,0.0,0
33887298,0.0,3.45746634718696e-05,0.0,0.0,0.0,0
35147669,0.0,8.692723814245815e-05,0.0,0.0,0.0,0
34864026,0.0,5.259017578817795e-05,0.0,0.0,0.0,0
35141958,0.0,8.097659532545862e-06,0.0,0.0,0.0,0
30062864,0.0,9.496011823483055e-05,0.0,0.0,0.0,0
30501754,0.0,1.4200984449015443e-05,0.0,0.0,0.0,0
36481835,0.0,2.395519598975332e-05,0.0,0.0,0.0,0
36210389,0.0,7.936468317949419e-05,0.0,0.0,0.0,1
30049786,0.0,9.789234897940624e-05,0.0,0.0,0.0,1
34960765,0.0,3.7582403289313594e-06,0.0,0.0,0.0,0
36025467,0.0,0.00015491977871295227,0.0,0.0,0.0,0
28250570,0.0,4.355255452939464e-05,0.0,0.0,0.0,0
35720934,0.0,3.8729957588223934e-05,0.0,0.0,0.0,0
29099663,0.0,2.5819971725482623e-06,0.0,0.0,0.0,0
34133976,0.0,3.057945318021325e-05,0.0,0.0,0.0,0
36433661,0.0,7.659924945226512e-06,0.0,0.0,0.0,0
35954015,0.0,3.872995758822394e-06,0.0,0.0,0.0,0
29894498,0.0,1.18126370644083e-05,0.0,0.0,0.0,0
30443364,0.0,1.4344428736379229e-05,0.0,0.0,0.0,0
31353143,0.0,3.155774322003432e-05,0.0,0.0,0.0,0
33821450,0.0,2.7254414599120552e-05,0.0,0.0,0.0,0
28656641,0.0,5.737771494551693e-06,0.0,0.0,0.0,0
35542871,0.0,0.00021046145842015614,0.0,0.0,0.0,0
27546116,0.0,1.1475542989103387e-05,0.0,0.0,0.0,0
28152526,0.0,1.764364734574646e-05,0.0,0.0,0.0,0
36150180,0.0,1.7848371032672064e-05,0.0,0.0,0.0,0
28879482,0.0,2.5246194576027455e-05,0.0,0.0,0.0,0
30648340,0.0,7.053442498252397e-05,0.0,0.0,0.0,1
31049370,0.0,1.3572698470362031e-05,0.0,0.0,0.0,0
28627329,0.0,1.6639537334199916e-05,0.0,0.0,0.0,0
28644212,0.0,6.8853257934620334e-06,0.0,0.0,0.0,0
29769090,0.0,9.682489397055983e-06,0.0,0.0,0.0,1
29186604,0.0,1.1475542989103387e-05,0.0,0.0,0.0,0
36171928,0.0,0.00010098477830410982,0.0,0.0,0.0,0
29669674,0.0,0.00010500121835029601,0.0,0.0,0.0,0
27787441,0.0,6.684503791152724e-06,0.0,0.0,0.0,0
29713190,0.0,6.74188150609824e-06,0.0,0.0,0.0,0
27868635,0.0,4.3744769874462114e-05,0.0,0.0,0.0,0
28828105,0.0,1.8532976681207394e-05,0.0,0.0,0.0,0
32022334,0.0,7.123896594433999e-05,0.0,0.0,0.0,0
35579852,0.0,2.1057621385004715e-05,0.0,0.0,0.0,0
35650548,0.0,1.0758321552284427e-05,0.0,0.0,0.0,0
29365456,0.0,6.254170929061346e-05,0.0,0.0,0.0,0
31207151,0.0,0.00012623097288013728,0.0,0.0,0.0,0
36072593,0.0,2.7254414599120552e-05,0.0,0.0,0.0,0
33621551,0.0,1.1618987276467181e-05,0.0,0.0,0.0,0
36398691,0.0,5.097321440329834e-05,0.0,0.0,0.0,0
30783655,0.0,3.289705384229257e-05,0.0,0.0,0.0,0
33789069,0.0,2.6106860300210208e-05,0.0,0.0,0.0,0
28193033,0.0,5.020550057732733e-06,0.0,0.0,0.0,0
31209391,0.0,4.274639763441012e-06,0.0,0.0,0.0,0
28136634,0.0,1.1217343271848561e-05,0.0,0.0,0.0,0
27550241,0.0,5.2500609175148e-06,0.0,0.0,0.0,0
28165435,0.0,9.352567536119262e-06,0.0,0.0,0.0,0
27727402,0.0,6.684503791152724e-06,0.0,0.0,0.0,0
33212382,0.0,7.315658655553409e-06,0.0,0.0,0.0,0
34580131,0.0,5.737771494551693e-06,0.0,0.0,0.0,0
29614790,0.0,3.8046015226073374e-05,0.0,0.0,0.0,0
34060718,0.0,1.1360787559212354e-05,0.0,0.0,0.0,0
29943588,0.0,4.016440046186186e-06,0.0,0.0,0.0,0
34405099,0.0,0.00010098477830410982,0.0,0.0,0.0,0
30885339,0.0,1.4344428736379229e-05,0.0,0.0,0.0,0
30840961,0.0,4.070948875384427e-05,0.0,0.0,0.0,0
28614723,0.0,2.06559773803861e-05,0.0,0.0,0.0,0
36530775,0.0,2.3381418840298156e-05,0.0,0.0,0.0,0
28359193,0.0,1.1905875851194766e-05,0.0,0.0,0.0,0
30990991,0.0,1.998465811552355e-05,0.0,0.0,0.0,0
33225704,0.0,1.4774761598470613e-05,0.0,0.0,0.0,0
28579034,0.0,7.745991517644787e-06,0.0,0.0,0.0,0
33675847,0.0,0.00030088873717429087,0.0,0.0,0.0,0
28536267,0.0,1.4200984449015443e-05,0.0,0.0,0.0,0
28471121,0.0,2.2807641690842986e-05,0.0,0.0,0.0,0
33332186,0.0,3.1942001777024444e-05,0.0,0.0,0.0,0
28312956,0.0,3.193672302724946e-05,0.0,0.0,0.0,0
28593299,0.0,8.032880092372373e-06,0.0,0.0,0.0,0
35216843,0.0,1.1291016257838606e-05,0.0,0.0,0.0,0
28332028,0.0,0.00021803531679296436,0.0,0.0,0.0,0
27759657,0.0,4.0594733323953236e-05,0.0,0.0,0.0,0
27630110,0.0,1.1475542989103387e-05,0.0,0.0,0.0,0
31325314,0.0,3.282005294883569e-05,0.0,0.0,0.0,0
34210573,0.0,4.0594733323953236e-05,0.0,0.0,0.0,1
28452084,0.0,5.0738998570890745e-05,0.0,0.0,0.0,0
33188581,0.0,0.0002713053037478169,0.0,0.0,0.0,0
33250084,0.0,6.426304073897896e-06,0.0,0.0,0.0,0
29828732,0.0,0.00023237971110271464,0.0,0.0,0.0,0
34363061,0.0,2.2664197403479192e-05,0.0,0.0,0.0,0
34698835,0.0,0.00017647778541222535,0.0,0.0,0.0,0
28146868,0.0,0.00010901765839648218,0.0,0.0,0.0,0
30891621,0.0,8.775278870509426e-05,0.0,0.0,0.0,0
36409381,0.0,0.0001083635524461033,0.0,0.0,0.0,0
29851307,0.0,9.467322966010295e-06,0.0,0.0,0.0,0
28835081,0.0,1.8073980207837835e-05,0.0,0.0,0.0,0
28666809,0.0,4.590217195641355e-05,0.0,0.0,0.0,0
33852702,0.0,1.649609304683612e-05,0.0,0.0,0.0,0
34014847,0.0,7.659924945226512e-06,0.0,0.0,0.0,0
30817249,0.0,9.754211540737881e-05,0.0,0.0,0.0,0
33343032,0.0,0.00012370635342253452,0.0,0.0,0.0,0
33214751,0.0,1.6372903092848094e-05,0.0,0.0,0.0,0
35744955,0.0,5.9988400975537966e-05,0.0,0.0,0.0,0
28239539,0.0,1.8791201644656796e-05,0.0,0.0,0.0,0
29127233,0.0,8.692723814245815e-05,0.0,0.0,0.0,0
33904619,0.0,2.6250304587574002e-05,0.0,0.0,0.0,0
29755688,0.0,5.967282354333762e-06,0.0,0.0,0.0,0
35783735,0.0,0.00010256266546511153,0.0,0.0,0.0,0
30402627,0.0,3.442668634502511e-05,0.0,0.0,0.0,0
30727443,0.0,1.6065760184744742e-05,0.0,0.0,0.0,0
28990260,0.0,1.6065760184744742e-05,0.0,0.0,0.0,0
28609920,0.0,3.4426628967310165e-05,0.0,0.0,0.0,0
30706436,0.0,2.4959306001299873e-05,0.0,0.0,0.0,0
31155161,0.0,7.602547230280995e-06,0.0,0.0,0.0,0
28591750,0.0,0.0002868885747275847,0.0,0.0,0.0,0
34292946,0.0,2.6067730419948815e-05,0.0,0.0,0.0,0
30219065,0.0,0.00013483763012196484,0.0,0.0,0.0,0
35570719,0.0,4.4448163281979204e-05,0.0,0.0,0.0,0
33449145,0.0,9.467322966010295e-06,0.0,0.0,0.0,0
36455691,0.0,2.3160170371468237e-05,0.0,0.0,0.0,0
34296912,0.0,3.718075928469498e-05,0.0,0.0,0.0,0
29825499,0.0,6.74188150609824e-06,0.0,0.0,0.0,0
29841229,0.0,2.1516643104568853e-06,0.0,0.0,0.0,0
35289784,0.0,1.4200984449015443e-05,0.0,0.0,0.0,0
29536080,0.0,8.755036012676648e-06,0.0,0.0,0.0,0
34325043,0.0,9.266500963700987e-05,0.0,0.0,0.0,1
34590276,0.0,0.0002452897313920849,0.0,0.0,0.0,0
29919610,0.0,7.745991517644787e-06,0.0,0.0,0.0,0
28400614,0.0,2.180353167929644e-05,0.0,0.0,0.0,0
31329191,0.0,2.2922397120734017e-05,0.0,0.0,0.0,0
33155423,0.0,8.080182280573456e-05,0.0,0.0,0.0,0
29221080,0.0,2.8688857472758475e-05,0.0,0.0,0.0,0
36063076,0.0,6.454992931370657e-06,0.0,0.0,0.0,1
35071113,0.0,2.7110970311756754e-05,0.0,0.0,0.0,0
28998307,0.0,8.99395681770978e-05,0.0,0.0,0.0,0
30138058,0.0,3.901684616295152e-05,0.0,0.0,0.0,0
31060001,0.0,1.9221534506748176e-05,0.0,0.0,0.0,0
31110004,0.0,6.74188150609824e-06,0.0,0.0,0.0,0
29736891,0.0,2.7139659169229517e-05,0.0,0.0,0.0,0
29116967,0.0,1.4918205885834404e-05,0.0,0.0,0.0,0
29194081,0.0,0.00013942784731760618,0.0,0.0,0.0,0
29863916,0.0,8.721412671718576e-05,0.0,0.0,0.0,0
30171955,0.0,0.00013260035826080923,0.0,0.0,0.0,0
35750650,0.0,6.250739741707604e-05,0.0,0.0,0.0,0
29819311,0.0,2.2951085978206775e-06,0.0,0.0,0.0,0
34283506,0.0,1.848709975544556e-05,0.0,0.0,0.0,0
36388446,0.0,1.8504313069929215e-05,0.0,0.0,0.0,0
30582054,0.0,2.8688857472758475e-05,0.0,0.0,0.0,0
33173888,0.0,6.74188150609824e-06,0.0,0.0,0.0,0
27811411,0.0,5.106610892379513e-05,0.0,0.0,0.0,0
27786926,0.0,1.2070836781663127e-05,0.0,0.0,0.0,0
31309448,0.0,8.534935098145645e-05,0.0,0.0,0.0,0
30564021,0.0,2.008220023093093e-06,0.0,0.0,0.0,0
27713893,0.0,6.632691714556922e-06,0.0,0.0,0.0,0
29499638,0.0,9.036990103918917e-06,0.0,0.0,0.0,0
29737120,0.0,2.9541260805989066e-05,0.0,0.0,0.0,0
34846749,0.0,0.00018705135072238525,0.0,0.0,0.0,0
35297068,0.0,1.8819890502129556e-05,0.0,0.0,0.0,0
35906444,0.0,3.695124842491291e-05,0.0,0.0,0.0,0
34342607,0.0,6.053348926752038e-06,0.0,0.0,0.0,0
35610524,0.0,0.0002886099061759502,0.0,0.0,0.0,0
36219259,0.0,4.2516886774628064e-05,0.0,0.0,0.0,0
36430367,0.0,1.30534301501051e-05,0.0,0.0,0.0,0
35973169,0.0,2.1660087391932645e-05,0.0,0.0,0.0,0
29725984,0.0,9.036990103918917e-06,0.0,0.0,0.0,0
